name,category,subcategory,price,discounted_price,status,product_type,stock_count,available_sizes,Brand,color,Origin,HS Code,Model,description,small_description,Tags,mfg,images
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,mtr,100,"1,2,3,4,5",Daikin,,Germany,6806,DAI-959C,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Daikin, manufactured in Germany, sold in meters for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,649.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Daikin,,Saudi Arabia,6806,DAI-333X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in Saudi Arabia, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,650.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Daikin,,Germany,6806,DAI-725X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in Germany, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,651.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,mtr,100,"1,2,3,4,5",Daikin,,Saudi Arabia,6806,DAI-320X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in Saudi Arabia, sold in meters for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,652.png
Insulation & Ducting - NBR Tube Insulation 19mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Daikin,,Japan,6806,DAI-492X,,"Insulation & Ducting - NBR Tube Insulation 19mm Class O 19mm Class O NBR tube insulation by Daikin, manufactured in Japan, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,653.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Daikin,,Germany,6806,DAI-887X,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Daikin, manufactured in Germany, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,654.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,set,100,"1,2,3,4,5",Daikin,,UAE,6806,DAI-567C,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in UAE, sold in sets for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,655.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Daikin,,India,6806,DAI-331C,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Daikin, manufactured in India, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,656.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",Daikin,,China,6806,DAI-585X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in China, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,657.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",Daikin,,Germany,6806,DAI-645C,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in Germany, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,658.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Daikin,,Japan,6806,DAI-880A,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in Japan, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,659.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",Daikin,,Germany,6806,DAI-664B,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Daikin, manufactured in Germany, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,660.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,box,100,"1,2,3,4,5",Daikin,,India,6806,DAI-995A,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Daikin, manufactured in India, sold in boxes for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,661.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,roll,100,"1,2,3,4,5",Daikin,,China,6806,DAI-138C,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by Daikin, manufactured in China, sold in rolls for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,662.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",LG,,Japan,6806,LG-299A,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by LG, manufactured in Japan, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,663.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",LG,,Germany,6806,LG-626B,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by LG, manufactured in Germany, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,664.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",LG,,UAE,6806,LG-765X,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by LG, manufactured in UAE, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,665.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",LG,,India,6806,LG-103C,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by LG, manufactured in India, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,666.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,box,100,"1,2,3,4,5",LG,,Japan,6806,LG-265X,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by LG, manufactured in Japan, sold in boxes for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,667.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,box,100,"1,2,3,4,5",LG,,India,6806,LG-917X,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by LG, manufactured in India, sold in boxes for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,668.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,set,100,"1,2,3,4,5",LG,,Japan,6806,LG-864X,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by LG, manufactured in Japan, sold in sets for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,669.png
Insulation & Ducting - NBR Tube Insulation 19mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",Trane,,Saudi Arabia,6806,TRA-886A,,"Insulation & Ducting - NBR Tube Insulation 19mm Class O 19mm Class O NBR tube insulation by Trane, manufactured in Saudi Arabia, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,670.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,set,100,"1,2,3,4,5",Trane,,China,6806,TRA-257C,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Trane, manufactured in China, sold in sets for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,671.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",Trane,,Saudi Arabia,6806,TRA-757X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Trane, manufactured in Saudi Arabia, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,672.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Trane,,Saudi Arabia,6806,TRA-542X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Trane, manufactured in Saudi Arabia, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,673.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",Trane,,China,6806,TRA-209B,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Trane, manufactured in China, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,674.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Trane,,Japan,6806,TRA-989X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Trane, manufactured in Japan, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,675.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,roll,100,"1,2,3,4,5",Trane,,UAE,6806,TRA-144X,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Trane, manufactured in UAE, sold in rolls for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,676.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,mtr,100,"1,2,3,4,5",Trane,,India,6806,TRA-512C,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Trane, manufactured in India, sold in meters for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,677.png
Insulation & Ducting - NBR Tube Insulation 19mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Trane,,Germany,6806,TRA-860C,,"Insulation & Ducting - NBR Tube Insulation 19mm Class O 19mm Class O NBR tube insulation by Trane, manufactured in Germany, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,678.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,roll,100,"1,2,3,4,5",Trane,,Japan,6806,TRA-693B,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Trane, manufactured in Japan, sold in rolls for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,679.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",Voltas,,Germany,6806,VOL-275B,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Voltas, manufactured in Germany, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,680.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",Voltas,,India,6806,VOL-876B,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by Voltas, manufactured in India, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,681.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pcs,100,"1,2,3,4,5",Voltas,,Germany,6806,VOL-432A,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Voltas, manufactured in Germany, sold in pieces for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,682.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",Voltas,,Germany,6806,VOL-914X,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by Voltas, manufactured in Germany, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,683.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,set,100,"1,2,3,4,5",Voltas,,Japan,6806,VOL-394A,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Voltas, manufactured in Japan, sold in sets for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,684.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",Voltas,,UAE,6806,VOL-597B,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by Voltas, manufactured in UAE, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,685.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,box,100,"1,2,3,4,5",Voltas,,Germany,6806,VOL-556A,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by Voltas, manufactured in Germany, sold in boxes for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,686.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,box,100,"1,2,3,4,5",York,,Japan,6806,YOR-147A,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by York, manufactured in Japan, sold in boxes for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,687.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",York,,Germany,6806,YOR-141C,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by York, manufactured in Germany, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,688.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",York,,Saudi Arabia,6806,YOR-366X,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by York, manufactured in Saudi Arabia, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,689.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,set,100,"1,2,3,4,5",York,,Saudi Arabia,6806,YOR-825C,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by York, manufactured in Saudi Arabia, sold in sets for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,690.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",York,,Saudi Arabia,6806,YOR-175B,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by York, manufactured in Saudi Arabia, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,691.png
Insulation & Ducting - NBR Tube Insulation 9mm Class O,HVAC,Insulation & Ducting,3000,2500,active,box,100,"1,2,3,4,5",York,,China,6806,YOR-120C,,"Insulation & Ducting - NBR Tube Insulation 9mm Class O 9mm Class O NBR tube insulation by York, manufactured in China, sold in boxes for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,692.png
Insulation & Ducting - NBR Tube Insulation 19mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",York,,India,6806,YOR-534C,,"Insulation & Ducting - NBR Tube Insulation 19mm Class O 19mm Class O NBR tube insulation by York, manufactured in India, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,693.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,mtr,100,"1,2,3,4,5",York,,India,6806,YOR-430C,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by York, manufactured in India, sold in meters for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,694.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,pair,100,"1,2,3,4,5",York,,Japan,6806,YOR-533X,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by York, manufactured in Japan, sold in pairs for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,695.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,set,100,"1,2,3,4,5",York,,Saudi Arabia,6806,YOR-588C,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by York, manufactured in Saudi Arabia, sold in sets for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,696.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,kg,100,"1,2,3,4,5",York,,Germany,6806,YOR-410X,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by York, manufactured in Germany, sold by kg for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,697.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,mtr,100,"1,2,3,4,5",York,,China,6806,YOR-654C,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by York, manufactured in China, sold in meters for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,698.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,mtr,100,"1,2,3,4,5",York,,UAE,6806,YOR-665X,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by York, manufactured in UAE, sold in meters for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,699.png
Insulation & Ducting - NBR Tube Insulation 25mm Class O,HVAC,Insulation & Ducting,3000,2500,active,box,100,"1,2,3,4,5",York,,Japan,6806,YOR-553B,,"Insulation & Ducting - NBR Tube Insulation 25mm Class O 25mm Class O NBR tube insulation by York, manufactured in Japan, sold in boxes for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,700.png
Insulation & Ducting - NBR Tube Insulation 13mm Class O,HVAC,Insulation & Ducting,3000,2500,active,mtr,100,"1,2,3,4,5",Zamil,,Germany,6806,ZAM-958B,,"Insulation & Ducting - NBR Tube Insulation 13mm Class O 13mm Class O NBR tube insulation by Zamil, manufactured in Germany, sold in meters for thermal insulation of AC refrigerant pipes.",Insulation & Ducting,,701.png
